4.12	0.242603	-0.026291	0.291402	0.01
4.13	0.242669	-0.0257811	0.291396	0.01
4.14	0.242733	-0.025271	0.291392	0.01
4.15	0.242797	-0.0247609	0.291388	0.01
4.16	0.242859	-0.0242506	0.291384	0.01
4.17	0.242919	-0.0237402	0.291382	0.01
4.18	0.242979	-0.0232297	0.29138	0.01
4.19	0.243037	-0.022719	0.291379	0.01
4.2	0.243093	-0.0222083	0.291378	0.01
4.21	0.243148	-0.0216974	0.291378	0.01
4.22	0.243202	-0.0211864	0.291379	0.01
4.23	0.243254	-0.0206753	0.291381	0.01
4.24	0.243306	-0.0201641	0.291384	0.01
4.25	0.243355	-0.0196528	0.291387	0.01
4.26	0.243404	-0.0191414	0.291391	0.01
4.27	0.243451	-0.0186299	0.291396	0.01
4.28	0.243496	-0.0181182	0.291401	0.01
4.29	0.243541	-0.0176065	0.291407	0.01
4.3	0.243583	-0.0170947	0.291414	0.01
4.31	0.243625	-0.0165827	0.291422	0.01
4.32	0.243665	-0.0160707	0.29143	0.01
4.33	0.243704	-0.0155586	0.29144	0.01
4.34	0.243742	-0.0150464	0.291449	0.01
4.35	0.243778	-0.0145341	0.29146	0.01
4.36	0.243812	-0.0140217	0.291471	0.01
4.37	0.243846	-0.0135092	0.291483	0.01
4.38	0.243878	-0.0129966	0.291496	0.01
4.39	0.243908	-0.012484	0.29151	0.01
4.4	0.243938	-0.0119712	0.291524	0.01
4.41	0.243966	-0.0114584	0.291539	0.01
4.42	0.243992	-0.0109455	0.291555	0.01
4.43	0.244017	-0.0104325	0.291572	0.01
4.44	0.244041	-0.0099194	0.291589	0.01
4.45	0.244064	-0.00940625	0.291607	0.01
4.46	0.244085	-0.00889303	0.291626	0.01
4.47	0.244104	-0.00837973	0.291645	0.01
4.48	0.244123	-0.00786635	0.291666	0.01
4.49	0.24414	-0.00735291	0.291687	0.01
4.5	0.244155	-0.0068394	0.291708	0.01
4.51	0.244169	-0.00632581	0.291731	0.01
4.52	0.244182	-0.00581216	0.291754	0.01
4.53	0.244194	-0.00529845	0.291778	0.01
4.54	0.244204	-0.00478467	0.291803	0.01
4.55	0.244213	-0.00427083	0.291828	0.01
4.56	0.24422	-0.00375692	0.291855	0.01
4.57	0.244226	-0.00324296	0.291882	0.01
4.58	0.244231	-0.00272894	0.291909	0.01
4.59	0.244234	-0.00221486	0.291938	0.01
4.6	0.244236	-0.00170073	0.291967	0.01
4.61	0.244237	-0.00118655	0.291997	0.01
4.62	0.244236	-0.000672313	0.292028	0.01
4.63	0.244234	-0.000158027	0.292059	0.01
4.64	0.24423	0.000356307	0.292092	0.01
4.65	0.244225	0.000870689	0.292125	0.01
4.66	0.244219	0.00138512	0.292158	0.01
4.67	0.244211	0.00189959	0.292193	0.01
4.68	0.244202	0.0024141	0.292228	0.01
4.69	0.244191	0.00292866	0.292264	0.01
4.7	0.24418	0.00344325	0.292301	0.01
4.71	0.244166	0.00395788	0.292338	0.01
4.72	0.244152	0.00447255	0.292376	0.01
4.73	0.244136	0.00498726	0.292415	0.01
4.74	0.244119	0.00550199	0.292455	0.01
4.75	0.2441	0.00601676	0.292495	0.01
4.76	0.24408	0.00653156	0.292537	0.01
4.77	0.244058	0.00704639	0.292579	0.01
4.78	0.244035	0.00756124	0.292621	0.01
4.79	0.244011	0.00807612	0.292665	0.01
